	Lattice depth (Er)	Lattice depth (uK)	Excitation freq. 1->2 (Hz)	Excitation freq. 1->3 (Hz)	Excitation freq. 1->4 (Hz)	Excitation freq. 1->5 (Hz)	Excitation freq. 1->6 (Hz)	Excitation freq. 1->7 (Hz)	Excitation freq. 1->8 (Hz)	Excitation freq. 1->9 (Hz)	Excitation freq. 1->10 (Hz)
2014	2014.0	196.0018955705979	134969.11877144416	134969.23505421766	268388.13993847644	269159.4625212865	269160.2559250716	401015.07785096	401027.5422636459	402564.1721979721	402570.0730589396
2015	2015.0	196.09921528041448	135003.00775382385	135003.1245525141	268455.9329919536	269227.2474681974	269228.0441963837	401116.79737209453	401129.3114460552	402665.8916540983	402671.7648334264
2016	2016.0	196.19653499023107	135036.88832698265	135037.0056434736	268523.7092453673	269295.01560032	269295.8156643578	401218.4917329598	401231.05562761205	402767.58597893734	402773.43140250724
2017	2017.0	196.29385470004763	135070.7604973571	135070.87833356677	268591.4687116275	269362.766930569	269363.5703417959	401320.1609526995	401332.77482798987	402869.2551917014	402875.07278526964
2018	2018.0	196.39117440986422	135104.62427124637	135104.74262908823	268659.2114030456	269430.5014711784	269431.30824119964	401421.8050501811	401434.4690663328	402970.89931130334	402976.68900038797
2019	2019.0	196.48849411968084	135138.47965463516	135138.59853605862	268726.9373324221	269498.2192349013	269499.0293750575	401523.4240444177	401536.13836202526	403072.51835683046	403078.280066725
2020	2020.0	196.5858138294974	135172.32665404762	135172.4460609458	268794.6465121809	269565.92023413617	269566.7337559927	401625.01795440004	401637.7827345225	403174.1123473524	403179.84600327513
2021	2021.0	196.68313353931399	135206.16527559294	135206.28521000384	268862.33895485214	269633.60448135756	269634.42139648466	401726.58679900574	401739.4022030172	403275.68130176456	403281.3868286882
2022	2022.0	196.78045324913057	135239.9955254163	135240.11598917865	268930.01467292337	269701.2719889859	269702.0923089453	401828.13059697323	401840.9967865492	403377.2252389257	403382.9025616127
2023	2023.0	196.87777295894716	135273.8174098233	135273.93840485052	268997.67367894406	269768.92276954756	269769.746505903	401929.6493672908	401942.5665046422	403478.7441778787	403484.39322097466
2024	2024.0	196.97509266876372	135307.63093492683	135307.7524632615	269065.3159853438	269836.55683540663	269837.3839998767	402031.14312875073	402044.11137644725	403580.2381374537	403585.8588254166
2025	2025.0	197.0724123785803	135341.43610720494	135341.55817070056	269132.9416047551	269904.17419916514	269905.00480332726	402132.61190036713	402145.6314212841	403681.70713677665	403687.29939388303
2026	2026.0	197.1697320883969	135375.23293251416	135375.35553337834	269200.5505494756	269971.7748730599	269972.6089286032	402234.05570073926	402247.1266582314	403783.15119445295	403788.71494472644
2027	2027.0	197.26705179821346	135409.02141718223	135409.1445571827	269268.14283197164	270039.3588695149	270040.1963882198	402335.47454869817	402348.59710634773	403884.57032940706	403890.105496748
2028	2028.0	197.36437150803005	135442.8015674207	135442.9252485687	269335.7184647338	270106.92620097176	270107.7671945623	402436.86846300156	402450.0427849867	403985.96456046286	403991.4710686196
2029	2029.0	197.46169121784664	135476.57338936094	135476.69761372384	269403.27746019245	270174.47687981755	270175.3213600853	402538.23746249254	402551.4637131508	404087.33390653937	404092.8116789289
2030	2030.0	197.55901092766322	135510.33688914622	135510.46165855543	269470.8198306048	270242.0109182532	270242.8588970079	402639.5815655938	402652.85990989726	404188.67838611227	404194.12734624837
2031	2031.0	197.6563306374798	135544.0920729097	135544.21738946496	269538.3455883939	270309.52832864644	270310.37981775985	402740.90079119144	402754.23139430577	404289.99801810563	404295.41808909
2032	2032.0	197.7536503472964	135577.83894678272	135577.96481252287	269605.85474599584	270377.02912342234	270377.8841347006	402842.19515792094	402855.5781854457	404391.29282125755	404396.6839260718
2033	2033.0	197.850970057113	135611.57751703772	135611.70393390203	269673.3473157598	270444.51331484795	270445.3718602347	402943.4646844365	402956.90030240134	404492.5628142944	404497.9248756874
2034	2034.0	197.94828976692958	135645.30778974885	135645.43475980288	269740.82330998644	270511.98091517785	270512.8430065982	403044.70938941307	403058.1977641623	404593.8080159435	404599.1409565023
2035	2035.0	198.04560947674614	135679.02977089986	135679.15729612354	269808.28274094104	270579.4319366294	270580.29758608225	403145.92929126206	403159.47058955935	404695.02844470215	404700.3321868708
2036	2036.0	198.14292918656272	135712.74346676137	135712.8715491898	269875.72562096565	270646.8663915344	270647.7356110344	403247.1244087021	403260.71879771334	404796.22411930776	404801.498585322
2037	2037.0	198.2402488963793	135746.4488834951	135746.57752513853	269943.151962534	270714.28429226344	270715.15709372645	403348.29476029775	403361.9424076552	404897.39505849	404902.64017040987
2038	2038.0	198.33756860619587	135780.14602693636	135780.27522984755	270010.561777563	270781.68565072044	270782.5620463003	403449.4403644208	403463.1414379849	404998.54128055205	405003.7569602532
2039	2039.0	198.43488831601246	135813.83490342676	135813.9646696713	270077.955078603	270849.07047938474	270849.9504810989	403550.5612397775	403564.31590790005	405099.6628043526	405104.84897355887
2040	2040.0	198.53220802582905	135847.51551907734	135847.6458506885	270145.33187790745	270916.43879046733	270917.32241051114	403651.6574048161	403665.4658362563	405200.7596483423	405205.91622855456
2041	2041.0	198.62952773564564	135881.18787972984	135881.3187787382	270212.69218749	270983.79059595714	270984.6778464281	403752.72887780075	403766.5912416863	405301.83183104213	405306.9587434784
2042	2042.0	198.7268474454622	135914.8519915765	135914.98346008177	270280.0360196521	271051.12590807053	271052.01680118433	403853.7756773249	403867.69214312366	405402.8793709104	405407.97653675516
2043	2043.0	198.82416715527881	135948.5078607993	135948.63990085697	270347.36338670884	271118.4447391063	271119.3392870988	403954.79782187805	403968.7685595012	405503.9022865487	405508.96962674294
2044	2044.0	198.9214868650954	135982.15549321883	135982.28810682718	270414.67430068966	271185.74710101704	271186.64531599235	404055.7953296102	404069.82050939923	405604.90059622645	405609.9380315536
2045	2045.0	199.01880657491196	136015.79489513708	136015.92808439027	270481.96877391345	271253.0330060877	271253.9349004763	404156.7682192197	404170.84801180696	405705.87431869004	405710.8817696178
2046	2046.0	199.11612628472855	136049.42607232748	136049.5598394525	270549.24681844463	271320.30246634304	271321.20805228024	404257.7165087856	404271.85108529596	405806.8234720732	405811.8008590642
2047	2047.0	199.21344599454514	136083.04903112244	136083.1833780429	270616.5084464711	271387.55549389345	271388.46478386695	404358.64021678636	404372.8297487041	405907.74807495397	405912.69531819073
2048	2048.0	199.31076570436173	136116.66377736282	136116.7987062365	270683.7536700684	271454.7921008089	271455.705107169	404459.53936151066	404473.78402060067	406008.64814558986	406013.5651650138
2049	2049.0	199.4080854141783	136150.27031703052	136150.40582996272	270750.98250135436	271522.01229911787	271522.92903419817	404560.41396114975	404574.7139198076	406109.52370241546	406114.410417878
2050	2050.0	199.5054051239949	136183.86865620068	136184.00475533807	270818.194952492	271589.21610095014	271590.13657717843	404661.2640340395	404675.61946490715	406210.3747637338	406215.2310948647
2051	2051.0	199.60272483381146	136217.4588009732	136217.59548825698	270885.391035531	271656.40351830283	271657.32774820545	404762.0895984779	404776.50067460537	406311.20134788373	406316.0272141173
2052	2052.0	199.70004454362802	136251.04075720746	136251.1780349595	270952.5707625783	271723.5745632413	271724.502559246	404862.89067265287	404877.35756742686	406412.0034731221	406416.7987937468
2053	2053.0	199.7973642534446	136284.6145308226	136284.7524010938	271019.734145462	271790.7292475375	271791.661022203	404963.6672745066	404978.1901619313	406512.7811576466	406517.54585164436
2054	2054.0	199.89468396326123	136318.18012803487	136318.3185930162	271086.88119657396	271857.8675835446	271858.8031494165	405064.4194226248	405078.99847693363	406613.5344199134	406618.26840621955
2055	2055.0	199.99200367307782	136351.73755475512	136351.87661643754	271154.01192776556	271924.9895830254	271925.9289526938	405165.14713496814	405179.78253072815	406714.2632779767	406718.96647522686
2056	2056.0	200.08932338289438	136385.28681688884	136385.4264775242	271221.12635109294	271992.0952580433	271993.03844410565	405265.8504296728	405280.5423420556	406814.9677501165	406819.64007684827
2057	2057.0	200.18664309271097	136418.82792041422	136418.96818216032	271288.2244785401	272059.18462048855	272060.1316355071	405366.5293249132	405381.2779292796	406915.6478545237	406920.28922900086
2058	2058.0	200.28396280252755	136452.36087107807	136452.50173609736	271355.3063218877	272126.25768211193	272127.2085389303	405467.1838385575	405481.9893107982	407016.3036091816	407020.91394950985
2059	2059.0	200.38128251234414	136485.88567522567	136486.02714565102	271422.3718935051	272193.3144552572	272194.26916643867	405567.81398899894	405582.67650539085	407116.9350325263	407121.514256657
2060	2060.0	200.4786022221607	136519.40233853002	136519.54441651376	271489.4212050225	272260.35495143465	272261.3135297306	405668.41979403544	405683.33953119343	407217.54214242025	407222.09016803454
2061	2061.0	200.5759219319773	136552.91086707637	136553.0535547735	271556.4542685374	272327.37918276945	272328.341641088	405769.00127185497	405783.9784069189	407318.1249571725	407322.6417018543
2062	2062.0	200.67324164179388	136586.41126666678	136586.55456628773	271623.47109590954	272394.38716102997	272395.3535121088	405869.55844034237	405884.59315080073	407418.68349468964	407423.168875816
2063	2063.0	200.77056135161044	136619.90354319566	136620.0474569388	271690.4716990401	272461.3788980695	272462.34915466455	405970.0913175367	405985.18378114345	407519.21777306695	407523.67170775466
2064	2064.0	200.86788106142703	136653.38770278968	136653.53223276857	271757.4560899565	272528.3544058612	272529.32858093776	406070.5999214565	406085.7503165819	407619.72781050566	407624.15021569
2065	2065.0	200.96520077124362	136686.86375105183	136687.00889952751	271824.42428032035	272595.31369605067	272596.29180246434	406171.0842698522	406186.2927751798	407720.2136247155	407724.60441721464
2066	2066.0	201.06252048106023	136720.33169414103	136720.47746331288	271891.3762822678	272662.2567806701	272663.23883137055	406271.5443808872	406286.8111754759	407820.6752339725	407825.0343304025
2067	2067.0	201.1598401908768	136753.79153780782	136753.93792989632	271958.3121074179	272729.1836713412	272730.1696792984	406371.98027231096	406387.30553565215	407921.11265611544	407925.4399728084
2068	2068.0	201.2571599006934	136787.2432878128	136787.39030502926	272025.2317676367	272796.09437985456	272797.08435803844	406472.3919619576	406487.7758739568	408021.5259090375	408025.82136216713
2069	2069.0	201.35447961050997	136820.6869503712	136820.83459492508	272092.13527491875	272862.9889181501	272863.9828796274	406572.77946783765	406588.22220882436	408121.9150108331	408126.1785164613
2070	2070.0	201.45179932032653	136854.12253110536	136854.27080524206	272159.022640999	272929.86729791685	272930.8652556667	406673.14280767826	406688.6445583446	408222.27997929126	408226.5114531996
2071	2071.0	201.54911903014312	136887.55003589025	136887.69894185057	272225.89387756016	272996.72953079775	272997.73149802716	406773.4819993055	406789.0429407482	408322.62083236064	408326.8201901398
2072	2072.0	201.6464387399597	136920.9694705436	136921.1190105306	272292.7489965154	273063.5756286341	273064.5816183544	406873.79706047685	406889.4173742559	408422.937587796	408427.1047448764
2073	2073.0	201.7437584497763	136954.38084114424	136954.53101740513	272359.5880096312	273130.405603162	273131.4156285599	406974.0880090867	406989.767877161	408523.23026357737	408527.36513524724
2074	2074.0	201.84107815959285	136987.7841533182	136987.9349681537	272426.41092868807	273197.21946609725	273198.233540447	407074.354862806	407090.09446753666	408623.49887754547	408627.60137878783
2075	2075.0	201.93839786940947	137021.17941297538	137021.33086858672	272493.2177652385	273264.0172289519	273265.03536542907	407174.5976393049	407190.39716343296	408723.7434473437	408727.81349301885
2076	2076.0	202.03571757922603	137054.56662578706	137054.7187245238	272560.0085311781	273330.79890356533	273331.82111537404	407274.81635634275	407290.6759830391	408823.96399086976	408828.0014955709
2077	2077.0	202.13303728904262	137087.94579783842	137088.0985419137	272626.7832382136	273397.5645015888	273398.59080207715	407375.0110316323	407390.93094444653	408924.16052584094	408928.165404112
2078	2078.0	202.2303569988592	137121.31693481538	137121.47032649495	272693.5418981235	273464.314034764	273465.34443719237	407475.18168290536	407491.1620658493	409024.33307015785	409028.30523617694
2079	2079.0	202.3276767086758	137154.68004251271	137154.83408412308	272760.28452246124	273531.0475145845	273532.0820323036	407575.3283276964	407591.3693652216	409124.4816414038	409128.4210092374
2080	2080.0	202.42499641849238	137188.03512663938	137188.18982048685	272827.0111228468	273597.76495262043	273598.8035990309	407675.45098357886	407691.55286047346	409224.60625719646	409228.5127407219
2081	2081.0	202.52231612830894	137221.3821932179	137221.5375415138	272893.7217111094	273664.46636064106	273665.5091492015	407775.5496683545	407791.7125698246	409324.7069354262	409328.5804483052
2082	2082.0	202.61963583812556	137254.72124768523	137254.87725285016	272960.41629870393	273731.1517500598	273732.1986941616	407875.6243993035	407891.84851105005	409424.783693495	409428.6241491806
2083	2083.0	202.71695554794212	137288.05229616718	137288.208960489	273027.0948974495	273797.8211326486	273798.8722458271	407975.67519437167	407991.9607024139	409524.83654932625	409528.6438611103
2084	2084.0	202.8142752577587	137321.375344239	137321.53266997507	273093.75751887285	273864.47451988	273865.52981560945	408075.7020708021	408092.04916164075	409624.86552033294	409628.639601311
2085	2085.0	202.91159496757527	137354.69039782177	137354.84838729503	273160.40417461423	273931.111923338	273932.17141513416	408175.7050463184	408192.11390679237	409724.8706242857	409728.6113873005
